timestamp,position_x,position_y,position_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
1745691321257,-25.00192644121844,3.701822808423052,-0.20001220703125,0.04309563,2.2098482,9.414001,0.09407325,-0.06841691,0.02443461,-12.488001,19.264002,-55.591003
1745691321267,-24.997966295251555,3.7017564900093523,-0.20001220703125,0.055066638,2.2026656,9.28232,0.08368854,-0.06841691,0.02687807,-12.989,19.681002,-57.094
1745691321277,-24.994006149284665,3.701690171595653,-0.20001220703125,0.16759412,2.15957,9.179369,0.056199603,-0.080634214,0.034208454,-13.394001,19.676,-57.209003
1745691321288,-24.98964998872109,3.7016172213405834,-0.20001220703125,0.29688102,2.1691468,9.107543,0.031154128,-0.09101892,0.030543262,-13.504001,18.934,-55.503002
1745691321299,-24.985293828157513,3.7015442710855138,-0.20001220703125,0.4189853,2.0853498,9.062054,-0.004886922,-0.07574729,0.015271631,-12.984,20.417002,-55.724003
1745691321309,-24.981333682190627,3.701477952671814,-0.20001220703125,0.46447513,1.9919758,9.176975,-0.0421497,-0.064751714,0.0,-13.608001,18.512001,-56.242004
1745691321319,-24.97737353622374,3.7014116342581147,-0.20001220703125,0.51954174,1.934515,9.425972,-0.07574729,-0.059253927,-0.012217305,-13.709001,18.615002,-55.715004
1745691321330,-24.973017375660163,3.701338684003045,-0.20001220703125,0.5530606,1.8650831,9.710882,-0.086132,-0.049480084,-0.028099801,-12.994,19.049002,-57.298004
1745691321340,-24.969057229693277,3.7012723655893454,-0.20001220703125,0.641646,1.7788919,9.907207,-0.076358154,-0.03604105,-0.04153884,-12.487,19.161001,-56.97
1745691321350,-24.965097083726388,3.7012060471756456,-0.20001220703125,0.6775591,1.7429788,9.993398,-0.06169739,-0.02076942,-0.054367006,-13.598001,19.777,-55.941
1745691321360,-24.961136937759502,3.7011397287619463,-0.20001220703125,0.6823475,1.7286136,9.969456,-0.04886922,-0.015882496,-0.07391469,-14.1050005,19.665,-56.270004
1745691321370,-24.957176791792616,3.7010734103482466,-0.20001220703125,0.6512229,1.7046716,9.938332,-0.047647487,-0.014049901,-0.080634214,-13.906001,19.141,-56.47
1745691321380,-24.953216645825727,3.701007091934547,-0.20001220703125,0.61052144,1.6879122,9.998186,-0.050701816,-0.009162978,-0.08857546,-12.374001,20.637001,-56.245003
1745691321390,-24.94925649985884,3.7009407735208475,-0.20001220703125,0.5793968,1.6424223,10.058042,-0.050701816,-0.002443461,-0.09468412,-13.295001,19.362001,-57.840004
1745691321400,-24.94529635389195,3.7008744551071477,-0.20001220703125,0.533907,1.5993267,10.115502,-0.04886922,0.0018325958,-0.09590584,-12.794001,18.84,-56.866
1745691321410,-24.941336207925065,3.700808136693448,-0.20001220703125,0.4261679,1.6065093,10.070012,-0.03970624,0.0030543262,-0.09468412,-13.399,19.253,-56.460003
1745691321423,-24.93618801816811,3.7007219227556387,-0.20001220703125,0.40462008,1.5801731,10.0341,-0.031154128,6.1086525E-4,-0.089186326,-14.499001,20.611,-58.097004
1745691321434,-24.931831857604536,3.700648972500569,-0.20001220703125,0.36631286,1.6089035,9.947908,-0.019547688,0.014660766,-0.07574729,-14.517001,18.712002,-57.433002
1745691321445,-24.92747569704096,3.7005760222454995,-0.20001220703125,0.34476504,1.6280571,9.859323,-0.010995574,0.028099801,-0.06780604,-14.212001,18.717001,-57.851
1745691321455,-24.923515551074072,3.7005097038318,-0.20001220703125,0.25857377,1.6663644,9.768343,0.004276057,0.03176499,-0.05497787,-12.276001,19.799002,-59.098003
1745691321465,-24.919555405107186,3.7004433854181005,-0.20001220703125,0.22744916,1.697489,9.727641,0.007330383,0.039095376,-0.049480084,-11.869,20.12,-58.562004
1745691321477,-24.91480322994692,3.7003638033216606,-0.20001220703125,0.25617957,1.7764976,9.672575,0.007330383,0.04337143,-0.03726278,-13.079,20.632002,-59.340004
1745691321487,-24.910843083980033,3.7002974849079613,-0.20001220703125,0.1604115,1.8722657,9.706094,6.1086525E-4,0.040927973,-0.03176499,-13.206,17.993,-57.925003
1745691321497,-24.906882938013144,3.7002311664942615,-0.20001220703125,0.088585466,1.8650831,9.730036,-0.0018325958,0.03970624,-0.026267206,-13.302001,18.415,-58.995003
1745691321509,-24.90213076285288,3.700151584397822,-0.20001220703125,-0.05267244,1.910573,9.849746,0.009773844,0.045814894,-0.009773844,-12.586,19.162,-58.989002
1745691321519,-24.898170616885995,3.7000852659841224,-0.20001220703125,-0.059855044,1.9488802,9.861717,0.02076942,0.04886922,0.009773844,-13.495001,19.78,-57.213
1745691321529,-24.894210470919106,3.7000189475704226,-0.20001220703125,-0.021547815,2.0087352,9.794679,0.02565634,0.053145275,0.02076942,-12.783001,20.001001,-57.307003
1745691321539,-24.89025032495222,3.6999526291567233,-0.20001220703125,0.05267244,2.0494366,9.7563715,0.021380283,0.04886922,0.026267206,-13.086,20.207,-56.998
1745691321550,-24.88589416438864,3.6998796789016537,-0.20001220703125,0.019153614,2.1021092,9.706094,0.01160644,0.04642576,0.018936822,-13.698001,19.672,-57.216003
1745691321561,-24.881538003825067,3.699806728646584,-0.20001220703125,0.0047884034,2.1332338,9.6845455,-0.012217305,0.040317107,0.015271631,-13.193001,19.364,-58.050003
1745691321571,-24.87757785785818,3.6997404102328844,-0.20001220703125,0.031124622,2.1260512,9.698911,-0.03176499,0.051923547,0.013439035,-12.084001,18.747002,-58.654003
1745691321582,-24.873221697294603,3.6996674599778148,-0.20001220703125,0.05267244,2.1452048,9.77792,-0.039095376,0.06169739,0.013439035,-12.484,19.478,-57.717003
1745691321592,-24.869261551327718,3.6996011415641155,-0.20001220703125,0.062249243,2.1547816,9.928755,-0.036651913,0.08124508,0.020158553,-13.092001,19.574001,-56.777004
1745691321603,-24.86490539076414,3.699528191309046,-0.20001220703125,-0.05267244,2.2290018,10.0987425,-0.012217305,0.106901415,0.022602014,-14.098001,20.194,-57.445004
1745691321614,-24.860549230200565,3.6994552410539763,-0.20001220703125,-0.11731588,2.2146366,10.201694,0.020158553,0.1142318,0.039095376,-12.981001,20.525002,-57.318005
1745691321624,-24.856589084233676,3.6993889226402765,-0.20001220703125,-0.08379706,2.219425,10.247183,0.07086037,0.1142318,0.07452556,-13.694,20.199001,-57.011
1745691321634,-24.85262893826679,3.6993226042265768,-0.20001220703125,-0.031124622,2.2720973,10.151415,0.08979719,0.106901415,0.08735373,-13.499001,19.358002,-56.783
1745691321644,-24.848668792299904,3.6992562858128775,-0.20001220703125,0.02873042,2.3391352,9.998186,0.1020145,0.0842994,0.09896017,-13.504001,18.621,-57.516003
1745691321654,-24.844708646333014,3.6991899673991777,-0.20001220703125,0.01436521,2.3056161,9.868899,0.09285152,0.06414085,0.103847094,-13.503,18.831001,-57.306004
1745691321664,-24.84074850036613,3.699123648985478,-0.20001220703125,0.076614454,2.2649148,9.7803135,0.07391469,0.050701816,0.10873401,-13.101001,18.519001,-56.550003
1745691321674,-24.83678835439924,3.6990573305717787,-0.20001220703125,0.19393034,2.2050598,9.742006,0.045814894,0.04153884,0.09590584,-12.793,18.946001,-56.973003
1745691321684,-24.832828208432353,3.698991012158079,-0.20001220703125,0.11971009,2.1260512,9.78989,0.020158553,0.057421334,0.08552113,-13.186001,20.311,-57.001003
1745691321696,-24.828076033272087,3.6989114300616395,-0.20001220703125,0.09816227,2.0398598,9.885659,-0.007330383,0.09468412,0.07880162,-12.877001,20.843,-57.214005
1745691321706,-24.8241158873052,3.6988451116479397,-0.20001220703125,0.10055647,1.9249382,10.149021,-0.025045475,0.13683382,0.07147124,-13.806001,18.724,-58.798004
1745691321716,-24.820155741338315,3.6987787932342404,-0.20001220703125,0.074220255,1.8531121,10.34774,-0.02076942,0.15393804,0.0720821,-12.679001,20.318,-57.203003
1745691321727,-24.815799580774737,3.698705842979171,-0.20001220703125,0.093373865,1.7932571,10.481815,0.002443461,0.15699236,0.07086037,-11.982,19.27,-55.367004
1745691321737,-24.81183943480785,3.698639524565471,-0.20001220703125,0.06703765,1.7166426,10.498574,0.039095376,0.14844026,0.06841691,-12.172001,20.431002,-57.299004
1745691321747,-24.80787928884096,3.6985732061517713,-0.20001220703125,0.023942016,1.6639702,10.390836,0.07696902,0.13255776,0.07452556,-12.883,20.210001,-57.099003
1745691321757,-24.803919142874076,3.698506887738072,-0.20001220703125,-0.047884032,1.6184803,10.2974615,0.105068825,0.09896017,0.07819075,-12.793,18.946001,-57.186
1745691321767,-24.79995899690719,3.6984405693243723,-0.20001220703125,0.01436521,1.6256629,10.0748005,0.1337795,0.056199603,0.096516706,-12.192,18.425001,-55.678
1745691321777,-24.7959988509403,3.6983742509106725,-0.20001220703125,0.06943185,1.6663644,9.713276,0.15577064,0.03481932,0.095294975,-11.769001,20.225,-57.075005
1745691321787,-24.792038704973415,3.698307932496973,-0.20001220703125,0.095768064,1.6136919,9.471462,0.14721853,0.017715093,0.10629055,-11.979001,19.378,-56.855003
1745691321797,-24.788078559006525,3.6982416140832735,-0.20001220703125,0.14844051,1.6136919,9.28232,0.13500121,-0.004886922,0.112399206,-12.181001,19.271002,-57.814003
1745691321808,-24.78372239844295,3.698168663828204,-0.20001220703125,0.25139117,1.6065093,9.157822,0.119729586,0.005497787,0.116675265,-11.174001,18.652,-57.676003
1745691321819,-24.779366237879376,3.6980957135731343,-0.20001220703125,0.4165911,1.6232687,8.9279785,0.08735373,0.017715093,0.10873401,-12.687,19.474,-56.872
1745691321829,-24.775406091912487,3.6980293951594345,-0.20001220703125,0.51235914,1.6400281,8.841787,0.039095376,0.026267206,0.09712757,-12.285001,19.058,-57.282
1745691321840,-24.771049931348912,3.6979564449043654,-0.20001220703125,0.5386954,1.5849615,8.9040365,-0.014660766,0.03604105,0.07880162,-12.392,18.529001,-56.959003
1745691321850,-24.767089785382023,3.6978901264906656,-0.20001220703125,0.50278234,1.5729905,9.119514,-0.05131268,0.054367006,0.06169739,-12.386001,19.267,-56.438004
1745691321860,-24.763129639415137,3.697823808076966,-0.20001220703125,0.49559975,1.5945383,9.380483,-0.07086037,0.059864793,0.047647487,-12.690001,19.158,-57.186
1745691321870,-24.759169493448248,3.6977574896632666,-0.20001220703125,0.50996494,1.5849615,9.619903,-0.07086037,0.05681047,0.029932396,-12.589001,19.158,-56.441
1745691321880,-24.75520934748136,3.697691171249567,-0.20001220703125,0.48362875,1.6112977,9.801862,-0.064751714,0.04337143,0.028710667,-11.576,19.381,-55.147003
1745691321890,-24.751249201514476,3.697624852835867,-0.20001220703125,0.4429273,1.6089035,9.864111,-0.053145275,0.034208454,0.02076942,-12.184001,19.164001,-56.644
1745691321900,-24.747289055547586,3.6975585344221678,-0.20001220703125,0.39983168,1.6232687,9.895236,-0.039095376,0.028099801,0.021991149,-12.295001,18.421001,-54.407
1745691321910,-24.7433289095807,3.697492216008468,-0.20001220703125,0.3878607,1.6160861,9.873688,-0.040927973,0.02443461,0.02687807,-11.3810005,18.539001,-54.812004
1745691321921,-24.738972749017123,3.6974192657533984,-0.20001220703125,0.4405331,1.6783354,9.828198,-0.047036625,0.025045475,0.028710667,-11.676001,19.172,-57.376003
1745691321933,-24.73422057385686,3.697339683656959,-0.20001220703125,0.46686932,1.6711528,9.895236,-0.073303826,0.03481932,0.02076942,-13.086,20.102001,-57.527004
1745691321945,-24.729468398696593,3.6972601015605195,-0.20001220703125,0.46208093,1.6831238,10.084377,-0.105068825,0.050701816,0.009773844,-11.681001,18.644001,-57.051003
1745691321955,-24.725508252729707,3.69719378314682,-0.20001220703125,0.3854665,1.6663644,10.316615,-0.106901415,0.06291912,-0.0067195175,-10.651001,20.347,-58.538002
1745691321967,-24.720756077569444,3.6971142010503804,-0.20001220703125,0.19393034,1.661576,10.613496,-0.07513642,0.06352998,-0.028099801,-11.061001,19.919,-57.692
1745691321977,-24.716795931602555,3.6970478826366806,-0.20001220703125,-0.011971008,1.7046716,10.658986,-0.014660766,0.062308256,-0.03481932,-12.086,18.744001,-56.530003
1745691321987,-24.71283578563567,3.696981564222981,-0.20001220703125,-0.007182605,1.721431,10.603919,0.032986723,0.06414085,-0.035430185,-11.783001,18.747002,-56.311
1745691321997,-24.70887563966878,3.6969152458092815,-0.20001220703125,-0.062249243,1.7525556,10.407595,0.080634214,0.06291912,-0.032375857,-11.689,18.01,-55.768
1745691322007,-24.704915493701893,3.696848927395582,-0.20001220703125,-0.20590134,1.8100165,10.168175,0.10445796,0.06352998,-0.028099801,-11.681001,18.645,-57.688004
1745691322017,-24.700955347735007,3.696782608981882,-0.20001220703125,-0.29209262,1.8339585,9.885659,0.10629055,0.053145275,-0.026267206,-12.782001,19.793001,-59.640003
1745691322027,-24.696995201768118,3.6967162905681827,-0.20001220703125,-0.36152446,1.7980455,9.694122,0.08674286,0.05375614,-0.018936822,-12.395,18.212002,-56.211002
1745691322037,-24.693035055801232,3.696649972154483,-0.20001220703125,-0.29927522,1.8195933,9.696517,0.047647487,0.06963864,-0.019547688,-11.486001,17.804,-57.459003
1745691322047,-24.689074909834343,3.6965836537407832,-0.20001220703125,-0.2777274,1.7717092,9.739613,0.013439035,0.100792766,-0.021380283,-11.582001,18.226002,-58.104004
1745691322058,-24.68471874927077,3.6965107034857136,-0.20001220703125,-0.35194764,1.7286136,9.974244,-0.0012217305,0.1020145,-0.02687807,-12.182,19.375,-56.647003
1745691322080,-24.676006428143616,3.696364802975575,-0.20001220703125,-0.40462008,1.6807296,10.19451,0.012217305,0.08857546,-0.029932396,-12.996,19.256,-54.859
1745691322090,-24.67204628217673,3.696298484561875,-0.20001220703125,-0.34715924,1.6256629,10.180145,0.086132,0.07574729,-0.03726278,-13.395,19.676,-56.997
1745691322100,-24.66808613620984,3.6962321661481754,-0.20001220703125,-0.4213795,1.6256629,9.904813,0.09712757,0.089186326,-0.04153884,-11.580001,18.646002,-57.473003
1745691322110,-24.664125990242955,3.696165847734476,-0.20001220703125,-0.45968673,1.5753847,9.682152,0.07819075,0.09285152,-0.032986723,-12.284,19.373001,-56.437004
1745691322120,-24.96860912104878,3.9140407591984556,-0.20001220703125,-0.47884035,1.5394717,9.600749,0.036651913,0.09896017,-0.035430185,-11.874001,20.01,-55.694004
1745691322131,-24.96252676529986,3.91401235366505,-0.20001220703125,-0.4285621,1.4820108,9.588778,0.0012217305,0.100792766,-0.03604105,-11.778001,19.379002,-55.789
1745691322141,-24.956997350982657,3.9139865304528634,-0.20001220703125,-0.32800564,1.4030021,9.722853,-0.04337143,0.095294975,-0.05131268,-11.968,20.644001,-57.085003
1745691322152,-24.950914995233738,3.913958124919458,-0.20001220703125,-0.23942018,1.3670892,9.856929,-0.062308256,0.103847094,-0.059864793,-11.968,20.643002,-56.660004
1745691322163,-24.944832639484815,3.9139297193860525,-0.20001220703125,-0.24420857,1.2904748,10.038888,-0.06047566,0.108123146,-0.07941248,-11.463,20.439001,-56.858
1745691322175,-24.938197342304175,3.913898731531428,-0.20001220703125,-0.29927522,1.271321,10.230424,-0.04642576,0.13316862,-0.086132,-12.493001,18.528002,-56.749004
1745691322186,-24.932114986555256,3.9138703259980225,-0.20001220703125,-0.32800564,1.2521675,10.2495775,-0.004276057,0.15149458,-0.08124508,-11.783001,18.538,-57.582005
1745691322196,-24.926585572238054,3.9138445027858357,-0.20001220703125,-0.35673606,1.2856863,10.19451,0.026267206,0.15882497,-0.073303826,-10.347,20.769001,-55.776
1745691322206,-24.921056157920855,3.913818679573649,-0.20001220703125,-0.37349546,1.352724,10.005369,0.062308256,0.15027285,-0.054367006,-11.776001,19.59,-55.898003
1745691322217,-24.914973802171932,3.9137902740402435,-0.20001220703125,-0.4309563,1.3910311,9.698911,0.077579886,0.1301143,-0.04153884,-12.399,17.895,-55.888004
1745691322227,-24.909444387854734,3.9137644508280567,-0.20001220703125,-0.44771573,1.3958195,9.495404,0.08002335,0.12217305,-0.028099801,-12.099001,17.581001,-54.709003
1745691322237,-24.903914973537532,3.91373862761587,-0.20001220703125,-0.4309563,1.4173675,9.351752,0.06780604,0.112399206,-0.014660766,-11.375001,18.964,-56.836002
1745691322247,-24.898385559220333,3.913712804403683,-0.20001220703125,-0.46686932,1.4341269,9.301474,0.048258353,0.103847094,-0.010995574,-11.279,18.438002,-56.614002
1745691322257,-24.89285614490313,3.9136869811914963,-0.20001220703125,-0.50517654,1.3982137,9.428367,0.035430185,0.10140363,-0.002443461,-11.377001,18.648,-57.044003
1745691322267,-24.887326730585933,3.913661157979309,-0.20001220703125,-0.45968673,1.3838485,9.603143,0.029321533,0.095294975,-0.0030543262,-11.273001,19.176,-56.093002
1745691322277,-24.88179731626873,3.913635334767122,-0.20001220703125,-0.50278234,1.3838485,9.775525,0.03481932,0.084910266,-0.002443461,-11.573001,19.488,-56.529003
1745691322287,-24.87626790195153,3.9136095115549354,-0.20001220703125,-0.45250413,1.3814543,9.809045,0.04642576,0.08857546,-0.0030543262,-11.777,19.275002,-56.743004
1745691322297,-24.87073848763433,3.9135836883427486,-0.20001220703125,-0.39743748,1.4030021,9.746795,0.04642576,0.09285152,-0.014049901,-12.278001,19.797,-57.611004
1745691322308,-24.86465613188541,3.913555282809343,-0.20001220703125,-0.45250413,1.4915876,9.698911,0.04337143,0.08002335,-0.026267206,-11.472,19.073,-59.494003
1745691322319,-24.858573776136488,3.9135268772759377,-0.20001220703125,-0.47165772,1.5059528,9.605537,0.042760566,0.047647487,-0.043982297,-10.982,17.599,-56.595
1745691322329,-24.85304436181929,3.913501054063751,-0.20001220703125,-0.521936,1.5586253,9.576807,0.04520403,0.034208454,-0.053145275,-11.391001,17.067001,-57.447002
1745691322340,-24.846962006070367,3.9134726485303455,-0.20001220703125,-0.557849,1.6017209,9.651027,0.05131268,0.021991149,-0.05681047,-11.478001,18.649,-58.002003
1745691322351,-24.840879650321448,3.91344424299694,-0.20001220703125,-0.49081135,1.6711528,9.7324295,0.065973446,0.032986723,-0.056199603,-12.491,18.739,-57.282
1745691322361,-24.835350236004246,3.913418419784753,-0.20001220703125,-0.46926352,1.7166426,9.7324295,0.07941248,0.03604105,-0.061086524,-11.9800005,19.377,-56.006004
1745691322372,-24.829267880255326,3.9133900142513474,-0.20001220703125,-0.5602432,1.7908629,9.742006,0.080634214,0.039095376,-0.06963864,-11.169001,19.388,-56.519
1745691322382,-24.823738465938128,3.9133641910391606,-0.20001220703125,-0.5267244,1.8076223,9.739613,0.0720821,0.03726278,-0.0842994,-11.475,19.173,-56.204002
1745691322392,-24.818209051620926,3.9133383678269738,-0.20001220703125,-0.50278234,1.8531121,9.7803135,0.056199603,0.027488936,-0.103847094,-11.38,18.541,-55.874004
1745691322402,-24.812679637303724,3.913312544614787,-0.20001220703125,-0.49799395,1.8483237,9.813833,0.032986723,0.01038471,-0.12644911,-11.588,17.697,-57.460003
1745691322412,-24.807150222986525,3.9132867214026,-0.20001220703125,-0.48841715,1.8602947,9.825804,0.007330383,-0.0067195175,-0.16554448,-11.4800005,18.124,-59.906002
1745691322423,-24.801067867237606,3.9132583158691947,-0.20001220703125,-0.4261679,1.8770541,9.871294,-0.014660766,-0.02687807,-0.19486602,-11.482,18.225,-57.146004
1745691322434,-24.794985511488683,3.9132299103357893,-0.20001220703125,-0.28491,1.8650831,9.950302,-0.04886922,-0.01038471,-0.23273966,-11.280001,18.228,-57.036003
1745691322444,-24.789456097171485,3.9132040871236025,-0.20001220703125,-0.1412579,1.8626889,10.0748005,-0.064751714,-0.0061086523,-0.26145032,-11.68,18.855001,-56.841003
1745691322454,-24.783926682854283,3.9131782639114157,-0.20001220703125,-0.02873042,1.8435353,10.225636,-0.07086037,0.015882496,-0.29871312,-12.293,18.423,-55.787003
1745691322464,-24.77839726853708,3.9131524406992284,-0.20001220703125,-0.055066638,1.8650831,10.342952,-0.052534413,0.040317107,-0.344528,-12.298,17.687,-56.945004
1745691322474,-24.772867854219882,3.9131266174870416,-0.20001220703125,-0.09816227,1.8555063,10.342952,-0.022602014,0.06291912,-0.38056904,-13.192,19.469002,-58.264004
1745691322486,-24.766232557039242,3.9130956296324175,-0.20001220703125,-0.21308395,1.9033904,10.254366,0.01160644,0.05497787,-0.40866885,-12.281,19.376001,-58.242004
1745691322497,-24.76015020129032,3.913067224099012,-0.20001220703125,-0.24899697,1.946486,10.0748005,0.049480084,0.057421334,-0.42577308,-12.288,18.741001,-56.959003
1745691322507,-24.75462078697312,3.9130414008868253,-0.20001220703125,-0.2873042,2.0374656,9.919178,0.06719518,0.057421334,-0.44348818,-12.095,17.69,-56.940002
1745691322519,-24.74798548979248,3.913010413032201,-0.20001220703125,-0.36152446,2.0805612,9.8042555,0.073303826,0.058643065,-0.45448375,-12.186001,18.849,-57.383003
1745691322529,-24.74245607547528,3.9129845898200144,-0.20001220703125,-0.40462008,2.0973208,9.725247,0.07269296,0.045814894,-0.46792278,-12.3880005,18.951,-56.964005
1745691322539,-24.73692666115808,3.9129587666078276,-0.20001220703125,-0.47405192,2.1092918,9.739613,0.065973446,0.03604105,-0.47891834,-12.705001,17.68,-55.679
1745691322550,-24.730844305409157,3.9129303610744217,-0.20001220703125,-0.51235914,2.0925324,9.82341,0.06841691,0.027488936,-0.48624873,-12.398001,17.999,-55.252003
1745691322560,-24.72531489109196,3.912904537862235,-0.20001220703125,-0.50278234,2.0709844,9.871294,0.080634214,0.009162978,-0.4978552,-13.088,19.787,-57.947002
1745691322571,-24.719232535343036,3.9128761323288295,-0.20001220703125,-0.51954174,2.0278888,9.888053,0.11301007,-0.034208454,-0.50762904,-13.404,18.412,-57.935
1745691322582,-24.713150179594116,3.912847726795424,-0.20001220703125,-0.51475334,1.9895816,9.821015,0.13255776,-0.055588737,-0.51007247,-13.198001,18.628,-59.526
1745691322592,-24.707620765276918,3.9128219035832372,-0.20001220703125,-0.39025488,2.0015526,9.715671,0.14355333,-0.06963864,-0.5198463,-13.910001,19.032001,-54.557003
1745691322602,-24.702091350959716,3.9127960803710504,-0.20001220703125,-0.25139117,1.9440918,9.615114,0.13683382,-0.08124508,-0.5503896,-14.104001,19.874,-54.998
1745691322614,-24.695456053779075,3.9127650925164263,-0.20001220703125,-0.34476504,1.9177556,9.557653,0.11911872,-0.08368854,-0.5864306,-13.198001,19.358002,-54.652004
1745691322624,-24.689926639461873,3.912739269304239,-0.20001220703125,-0.37110126,1.9153614,9.500193,0.105068825,-0.08552113,-0.61453044,-13.599001,19.254002,-58.589005
1745691322634,-24.684397225144675,3.9127134460920523,-0.20001220703125,-0.4309563,1.8698715,9.49301,0.086132,-0.09101892,-0.6365216,-13.193001,19.469002,-57.733
1745691322644,-24.678867810827473,3.9126876228798655,-0.20001220703125,-0.40701428,1.8339585,9.536105,0.056199603,-0.12705997,-0.65484756,-13.999001,19.880001,-58.394
1745691322654,-24.673338396510275,3.9126617996676787,-0.20001220703125,-0.2873042,1.7669208,9.682152,0.037873644,-0.15577064,-0.6719518,-15.420001,19.44,-58.844
1745691322665,-24.66725604076135,3.9126333941342732,-0.20001220703125,-0.33039984,1.7501614,9.835381,0.02565634,-0.16798794,-0.70066243,-12.684001,20.0,-55.924004
1745691322676,-24.661173685012432,3.912604988600868,-0.20001220703125,-0.47405192,1.769315,9.950302,0.028099801,-0.18570304,-0.7305948,-12.887001,19.996,-55.504
1745691322687,-24.655091329263513,3.9125765830674624,-0.20001220703125,-0.37349546,1.721431,9.923966,0.030543262,-0.2125811,-0.7348709,-13.995001,20.406,-57.339005
1745691322699,-24.648456032082873,3.912545595212838,-0.20001220703125,-0.34237084,1.757344,10.012551,0.043982297,-0.22540927,-0.73426,-14.604001,19.875,-60.106003
1745691322711,-24.64182073490223,3.9125146073582138,-0.20001220703125,-0.22744916,1.7525556,9.89763,0.06963864,-0.23884831,-0.7501425,-15.207001,20.499,-59.598003
1745691322721,-24.63629132058503,3.912488784146027,-0.20001220703125,-0.34955344,1.6927006,9.82341,0.08124508,-0.22907446,-0.75991637,-14.187,21.564001,-57.891003
1745691322731,-24.63076190626783,3.91246296093384,-0.20001220703125,-0.33518824,1.6711528,9.689334,0.080634214,-0.24312437,-0.75808376,-13.790001,20.621,-58.293003
1745691322741,-24.62523249195063,3.9124371377216534,-0.20001220703125,-0.2777274,1.6927006,9.586384,0.07819075,-0.25167647,-0.7703011,-14.911,19.867,-57.883003
1745691322751,-24.619703077633428,3.9124113145094666,-0.20001220703125,-0.22984336,1.7501614,9.497798,0.06780604,-0.25350907,-0.79045963,-16.417002,21.428001,-57.726
1745691322761,-24.61417366331623,3.9123854912972797,-0.20001220703125,-0.22744916,1.733402,9.461885,0.047647487,-0.26206118,-0.81306165,-15.713,20.911001,-57.703003
1745691322771,-24.608644248999028,3.912359668085093,-0.20001220703125,-0.30406362,1.7836803,9.471462,0.020158553,-0.258396,-0.8374963,-16.733002,20.262001,-56.443
1745691322781,-24.603114834681826,3.912333844872906,-0.20001220703125,-0.4237737,1.8076223,9.581595,-6.1086525E-4,-0.26083946,-0.86254174,-16.536001,19.424002,-57.807003
1745691322792,-24.597032478932906,3.9123054393395007,-0.20001220703125,-0.5530606,1.8124107,9.634268,-0.014049901,-0.26816985,-0.87781334,-16.335001,19.216002,-58.224003
1745691322802,-24.591503064615708,3.9122796161273135,-0.20001220703125,-0.6512229,1.8076223,9.696517,-0.019547688,-0.2773328,-0.8912524,-17.929,22.252,-57.878002
1745691322812,-24.585973650298506,3.9122537929151266,-0.20001220703125,-0.6727707,1.8076223,9.713276,-0.027488936,-0.27916542,-0.89858276,-17.024,21.839,-55.941
1745691322822,-24.580444235981304,3.91222796970294,-0.20001220703125,-0.62728083,1.7812861,9.8042555,-0.03481932,-0.2724459,-0.9071349,-17.231,21.309002,-55.619003
1745691322832,-24.574914821664105,3.912202146490753,-0.20001220703125,-0.641646,1.7645266,9.856929,-0.028099801,-0.26511553,-0.9224065,-18.042002,20.985,-57.65
1745691322842,-24.569385407346903,3.9121763232785662,-0.20001220703125,-0.7015011,1.769315,9.945514,-0.014660766,-0.24007004,-0.9407325,-19.251001,21.602001,-58.323
1745691322852,-24.563855993029705,3.9121505000663794,-0.20001220703125,-0.7637503,1.7908629,9.988609,0.010995574,-0.20769419,-0.95294976,-18.645,21.504002,-58.096004
1745691322862,-24.558326578712503,3.9121246768541926,-0.20001220703125,-0.8619126,1.8148049,9.9790325,0.048258353,-0.19975294,-0.9663888,-18.441,21.717001,-57.457005
1745691322873,-24.552244222963584,3.912096271320787,-0.20001220703125,-1.0103531,1.8148049,9.92636,0.08979719,-0.19486602,-0.97249746,-18.036001,21.722,-57.13
1745691322884,-24.54616186721466,3.9120678657873817,-0.20001220703125,-1.1133038,1.8291701,9.818622,0.11362094,-0.19853121,-0.97249746,-18.026001,22.568,-58.946003
1745691322894,-24.540632452897462,3.912042042575195,-0.20001220703125,-1.1563994,1.8650831,9.703699,0.10873401,-0.21624629,-0.97249746,-19.448002,22.337002,-58.338
1745691322905,-24.534550097148543,3.9120136370417895,-0.20001220703125,-1.1468226,1.7836803,9.674969,0.09162979,-0.23273966,-0.9810496,-19.856,21.806002,-59.295002
1745691322916,-24.52846774139962,3.9119852315083836,-0.20001220703125,-1.115698,1.721431,9.758766,0.06352998,-0.24007004,-0.9969321,-19.252,21.393002,-59.382004
1745691322926,-24.52293832708242,3.911959408296197,-0.20001220703125,-1.0366893,1.6472107,9.847352,0.045814894,-0.22296582,-1.0219775,-19.356,21.179,-58.744003
1745691322937,-24.5168559713335,3.9119310027627914,-0.20001220703125,-1.0055647,1.553837,9.945514,0.049480084,-0.20952678,-1.0458013,-19.754002,22.330002,-56.327003
1745691322947,-24.5113265570163,3.9119051795506046,-0.20001220703125,-1.055843,1.5634137,9.890448,0.08246681,-0.21624629,-1.0720685,-20.969002,22.107,-58.687004
1745691322957,-24.505797142699098,3.9118793563384178,-0.20001220703125,-1.079785,1.5562311,9.730036,0.095294975,-0.20525073,-1.0873401,-21.874,22.937,-58.082005
